Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_available,Ratings,Route_name,Route_link
UPSRTC - BDV0129,Ordinary Non AC Seater 2+3,23:44,07:25,07h 41m,INR 397,52 Seats available,3.3,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
Mahalaxmi Travels,Bharat Benz A/C Seater /Sleeper (2+1),21:00,04:00,07h 00m,INR 499,21 Seats available,"3.1
106",Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
Milan Travels,A/C Seater/Sleeper (2+1),23:59,07:45,07h 46m,INR 550,34 Seats available,4.0,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
SHAGUN CARGO & TRAVELS,A/C Sleeper (2+1),21:15,03:00,05h 45m,INR 900,26 Seats available,3.1,Jaipur (Rajasthan) to Aligarh (uttar pradesh),https://www.redbus.in/bus-tickets/jaipur-to-aligarh-uttar-pradesh
RSRTC - 194710,Express Non AC Seater 2+3,14:15,20:45,06h 30m,INR 306,42 Seats available,3.7,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
RSRTC - 159864,NON AC Seater / Sleeper 2+1,15:15,22:00,06h 45m,INR 380,37 Seats available,"4.1
41",Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
RSRTC - 191353,Express Non AC Seater 2+3,16:30,22:30,06h 00m,INR 306,42 Seats available,3.7,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
RSRTC - 193801,Express Non AC Seater 2+3,19:30,04:00,08h 30m,INR 315,42 Seats available,3.7,Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),22:00,05:00,07h 00m,INR 350,24 Seats available,"4.3
202",Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
Paras Travels,A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,343,13 Seats available,"3.9
319",Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
Babu Travels,Non A/C Seater / Sleeper (2+1),22:30,05:15,06h 45m,INR 350,31 Seats available,"4.0
144",Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
Jakhar Travels,NON A/C Seater/ Sleeper (2+1),22:00,05:00,07h 00m,INR 333,27 Seats available,"4.1
136",Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
Radhey Travels,Non A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,INR 350,27 Seats available,"3.9
112",Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
M R Travels,A/C Seater / Sleeper (2+1),22:50,05:15,06h 25m,INR 408,25 Seats available,"2.8
236",Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
Samreen Travels,AC Sleeper (2+1),21:00,02:00,05h 00m,INR 750,16 Seats available,"4.2
11",Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
Shre Ganesh Travels (VR SIYOL),Bharat Benz A/C Seater /Sleeper (2+1),18:00,22:30,04h 30m,INR 500,18 Seats available,"3.5
113",Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
Deepak Travells,A/C Seater / Sleeper (2+1),17:30,22:30,05h 00m,333,23 Seats available,"1.8
6",Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
Jai Shrinath Ji Ki Travels,Non A/C Seater / Sleeper (2+1),20:45,01:30,04h 45m,INR 500,23 Seats available,"2.2
4",Kota(Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/kota-rajasthan-to-udaipur
RSRTC - 148713,Express Non AC Seater 2+3,14:15,18:45,04h 30m,INR 250,42 Seats available,4.2,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
RSRTC - 198206,Express Non AC Seater 2+3,14:50,19:15,04h 25m,INR 250,42 Seats available,4.2,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
RSRTC - 192421,Express Non AC Seater 2+3,14:50,19:15,04h 25m,INR 250,42 Seats available,4.2,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
RSRTC - 193700,Express Non AC Seater 2+3,16:15,20:45,04h 30m,INR 250,42 Seats available,4.2,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
RSRTC - 194377,Deluxe AC Seater 2+2,19:10,23:00,03h 50m,INR 446,37 Seats available,"4.8
5",Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Shree karni Travels,A/C Seater / Sleeper (2+1),14:15,19:25,05h 10m,INR 381,38 Seats available,"4.2
6",Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Shree karni Travels,Non A/C Seater / Sleeper (2+1),15:00,19:10,04h 10m,INR 350,42 Seats available,4.3,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Milan Travels,A/C Seater / Sleeper (2+1),15:20,18:30,03h 10m,INR 619,2 Seats available,"4.2
19",Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
U.K. Travels,A/C Seater / Sleeper (2+1),15:55,19:40,03h 45m,INR 370,36 Seats available,3.6,Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),16:00,19:10,03h 10m,INR 600,34 Seats available,"3.8
16",Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Milan Travels,Volvo 9600 Multi-Axle A/C Sleeper (2+1),16:20,20:15,03h 55m,INR 714,14 Seats available,"4.1
16",Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Milan Travels,A/C Seater / Sleeper (2+1),17:20,20:45,03h 25m,INR 523,21 Seats available,"3.4
30",Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Milan Travels,A/C Seater / Sleeper (2+1),19:01,22:30,03h 29m,INR 523,38 Seats available,"4.3
15",Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
RATHORE TRAVELS AGENCY,A/C Semi Sleeper (2+2),19:20,22:40,03h 20m,500,34 Seats available,"3.9
26",Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
Milan Travels,Bharat Benz A/C Seater /Sleeper (2+1),20:10,23:25,03h 15m,INR 523,22 Seats available,"3.5
13",Sikar to Bikaner,https://www.redbus.in/bus-tickets/sikar-to-bikaner
RSRTC - 183141,Express Non AC Seater 2+3,14:35,19:20,04h 45m,INR 209,42 Seats available,4.2,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
RSRTC - 197040,Deluxe AC Seater 2+2,16:01,19:42,03h 41m,INR 378,14 Seats available,"4.6
9",Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
RSRTC - 197538,Express Non AC Seater 2+3,17:15,22:15,05h 00m,INR 212,42 Seats available,4.2,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
RSRTC - 193271,Express Non AC Seater 2+3,19:30,00:15,04h 45m,INR 212,40 Seats available,4.2,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
RSRTC - 189622,Express Non AC Seater 2+3,22:00,02:25,04h 25m,INR 212,42 Seats available,4.2,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jai Bajrang Travels,A/C Seater / Sleeper (2+1),13:05,17:45,04h 40m,INR 350,30 Seats available,3.1,Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jain travels regd,A/C Seater / Sleeper (2+1),13:45,18:25,04h 40m,INR 500,24 Seats available,"4.1
7",Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Jain travels regd,NON A/C Sleeper (2+1),16:00,20:40,04h 40m,INR 450,26 Seats available,"4.3
15",Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
Shree Devnarayan Travels,Bharat Benz A/C Seater (2+1),17:00,20:35,03h 35m,INR 550,19 Seats available,"4.7
8",Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:10,21:00,03h 50m,INR 612,50 Seats available,"4.9
23",Udaipur to Pali (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-pali-rajasthan
RSRTC - 188804,Express Non AC Seater 2+3,14:20,23:45,09h 25m,INR 436,42 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 172923,Express Non AC Seater 2+3,16:00,01:30,09h 30m,INR 436,42 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 169846,Express Non AC Seater 2+3,16:00,02:15,10h 15m,INR 448,42 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 183580,Semi Deluxe Non AC Seater 2+2,18:00,03:15,09h 15m,INR 475,35 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 197386,NON AC Seater / Sleeper 2+1,19:00,04:00,09h 00m,INR 529,35 Seats available,3.5,Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Raj travels,A/C Sleeper (2+1),22:15,06:30,08h 15m,INR 449,21 Seats available,"4.7
458",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Lake City Travels,AC Sleeper (2+1),22:15,07:05,08h 50m,INR 499,15 Seats available,"4.8
434",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Pooja Yaduvanshi Travels,A/C Seater / Sleeper (2+1),22:30,06:45,08h 15m,601,10 Seats available,"4.5
382",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Shreenath Travellers Pvt Ltd,Bharat Benz A/C Sleeper (2+1),21:00,05:55,08h 55m,495,23 Seats available,"4.3
298",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
Pooja Yaduvanshi Travels,A/C Seater / Sleeper (2+1),22:00,06:00,08h 00m,601,4 Seats available,"4.8
457",Udaipur to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/udaipur-to-jaipur
RSRTC - 193580,Express Non AC Seater 2+3,14:30,19:20,04h 50m,INR 250,42 Seats available,4.4,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
RSRTC - 194319,Deluxe AC Seater 2+2,16:30,19:45,03h 15m,INR 446,35 Seats available,"4.6
11",Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
RSRTC - 195158,Express Non AC Seater 2+3,17:00,22:00,05h 00m,INR 240,42 Seats available,4.4,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
RSRTC - 182762,Express Non AC Seater 2+3,21:55,02:45,04h 50m,INR 231,42 Seats available,4.4,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),13:08,16:50,03h 42m,INR 333,12 Seats available,3.6,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),13:30,17:20,03h 50m,INR 333.33,27 Seats available,3.6,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
Maharaja Travels,A/C Seater / Sleeper (2+1),14:15,18:05,03h 50m,INR 333,22 Seats available,"4.1
15",Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
Milan Travels,A/C Seater / Sleeper (2+1),14:30,18:10,03h 40m,INR 476,7 Seats available,"3.6
34",Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
RATHORE TRAVELS AGENCY,Volvo 9600 A/C Sleeper (2+1),14:40,17:52,03h 12m,INR 714,15 Seats available,"5.0
6",Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
New Deep Travels,Volvo Multi-Axle I-Shift A/C Semi Sleeper (2+2),15:30,18:40,03h 10m,INR 700,22 Seats available,"4.5
12",Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
Maharaja Travels,AC Sleeper (2+1),16:30,20:45,04h 15m,INR 429,30 Seats available,"4.0
4",Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
Milan Travels,A/C Seater / Sleeper (2+1),17:00,20:30,03h 30m,INR 476,25 Seats available,"4.1
15",Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
Neelam Travels,Bharat Benz A/C Seater /Sleeper (2+1),17:00,21:00,04h 00m,INR 400,33 Seats available,3.6,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
Neelam Travels,A/C Seater / Sleeper (2+1),18:30,22:30,04h 00m,INR 400,36 Seats available,3.6,Bikaner to Sikar,https://www.redbus.in/bus-tickets/bikaner-to-sikar
RSRTC - 183015,Express Non AC Seater 2+3,14:35,19:30,04h 55m,INR 209,42 Seats available,3.6,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 166605,Express Non AC Seater 2+3,15:10,20:30,05h 20m,INR 212,42 Seats available,3.6,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 174532,Express Non AC Seater 2+3,16:00,20:45,04h 45m,INR 212,42 Seats available,3.6,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 163483,Express Non AC Seater 2+3,16:45,21:45,05h 00m,INR 212,42 Seats available,3.6,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 194420,Deluxe AC Seater 2+2,17:15,21:00,03h 45m,INR 378,33 Seats available,"1.7
16",Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 194256,Express Non AC Seater 2+3,17:30,22:15,04h 45m,INR 212,46 Seats available,3.6,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
RSRTC - 191334,Express Non AC Seater 2+3,22:00,03:00,05h 00m,INR 212,42 Seats available,3.6,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,A/C Seater / Sleeper (2+1),15:20,20:00,04h 40m,INR 460,37 Seats available,"3.5
11",Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Ashok Travels,Non A/C Seater / Sleeper (2+1),15:30,21:45,06h 15m,585,31 Seats available,3.5,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Jain travels regd,NON AC Seater / Sleeper 2+1,16:30,22:45,06h 15m,INR 350,27 Seats available,3.9,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
Ashok Travels Mandsaur Group,NON A/C Seater / Sleeper (2+2),17:30,23:00,05h 30m,INR 400,33 Seats available,3.7,Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
M R Travels,Volvo Multi-Axle I-Shift B11R Semi Sleeper (2+2),17:40,21:00,03h 20m,INR 612,41 Seats available,"4.7
47",Pali (Rajasthan) to Udaipur,https://www.redbus.in/bus-tickets/pali-to-udaipur
