Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_available,Ratings,Route_name,Route_link
Bihar state road transport corporation (BSRTC) - 142944,Non AC Seater (2+2),06:00,11:00,05h 00m,285.0,31 Seats available,3.3,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Bihar state road transport corporation (BSRTC) - 147264,AC Seater (2+2),06:30,12:35,06h 05m,331.0,21 Seats available,3.4,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Bihar state road transport corporation (BSRTC) - 146158,Non AC Seater (2+2),09:00,15:00,06h 00m,285.0,32 Seats available,3.5,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Jai Mata Di,AC Seater (2+2),05:40,12:05,06h 25m,405.0,41 Seats available,3.7,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Jai Mata Di,AC Seater (2+2),05:43,12:00,06h 17m,405.0,41 Seats available,3.7,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Jai Mata Di,AC Seater (2+2),05:45,11:50,06h 05m,405.0,41 Seats available,3.7,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Jai Mata Di,AC Seater (2+2),05:47,12:03,06h 16m,405.0,41 Seats available,3.7,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Jai Hanuman Travels,A/C Seater / Sleeper (2+2),22:20,05:00,06h 40m,495.0,54 Seats available,3.6,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),22:40,04:00,05h 20m,450.0,25 Seats available,3.4,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Saurabh Travels,A/C Seater Push Back (2+2),07:00,12:30,05h 30m,450.0,42 Seats available,1.0,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Saurabh Travels,A/C Seater Push Back (2+2),07:12,12:30,05h 18m,450.0,42 Seats available,1.0,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Saurabh Travels,A/C Seater Push Back (2+2),07:20,12:30,05h 10m,450.0,42 Seats available,1.0,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Jai Hanuman Travels,A/C Seater / Sleeper (2+2),09:30,16:00,06h 30m,450.0,60 Seats available,2.7,Patna (Bihar) to Bettiah,https://www.redbus.in/bus-tickets/patna-to-bettiah
Bihar state road transport corporation (BSRTC) - 146214,AC Seater (2+2),09:20,16:00,06h 40m,331.0,22 Seats available,3.3,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Bihar state road transport corporation (BSRTC) - 146159,Non AC Seater (2+2),14:30,19:30,05h 00m,285.0,31 Seats available,2.9,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Bihar state road transport corporation (BSRTC) - 170674,Non AC Seater (2+2),20:30,02:00,05h 30m,285.0,23 Seats available,2.8,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Jai Mata Di,AC Seater (2+2),12:30,18:50,06h 20m,405.0,41 Seats available,4.1,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Jai Mata Di,AC Seater (2+2),12:39,18:45,06h 06m,405.0,41 Seats available,4.1,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Jai Mata Di,AC Seater (2+2),12:41,19:05,06h 24m,405.0,41 Seats available,4.1,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Jai Mata Di,AC Seater (2+2),12:44,19:00,06h 16m,405.0,41 Seats available,4.1,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Jai Mata Di Tour and Travels,A/C Seater / Sleeper (2+2),22:00,05:00,07h 00m,500.0,9 Seats available,3.1,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Vivek Travels,A/C Seater (2+2),06:30,13:00,06h 30m,400.0,45 Seats available,1.0,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Vivek Travels,A/C Seater / Sleeper (2+2),06:45,13:46,07h 01m,400.0,72 Seats available,1.0,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Saurabh Travels,A/C Seater Push Back (2+2),09:13,16:00,06h 47m,450.0,42 Seats available,1.0,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Jai Hanuman Travels,A/C Seater / Sleeper (2+2),09:55,16:50,06h 55m,450.0,54 Seats available,1.8,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
V.I.P Travels,A/C Seater / Sleeper (2+2),10:10,16:10,06h 00m,350.0,51 Seats available,1.0,Bettiah to Patna (Bihar),https://www.redbus.in/bus-tickets/bettiah-to-patna
Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,16:30,08:30,16h 00m,1200.0,10 Seats available,3.5,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
Bihar state road transport corporation (BSRTC) - 117799,Volvo A/C Sleeper (2+1),19:10,11:59,16h 49m,1500.0,2 Seats available,3.3,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
Chandani Travels,A/C Seater / Sleeper (2+2),18:00,10:00,16h 00m,1259.0,17 Seats available,1.9,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
Rajdhani Express,A/C Seater / Sleeper (2+2),15:00,07:00,16h 00m,1424.0,28 Seats available,2.0,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
Travel Point World LLP,A/C Seater / Sleeper (2+2),20:20,10:50,14h 30m,1709.0,38 Seats available,2.3,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
Panwar tour and Travels,A/C Seater / Sleeper (2+1),15:40,09:30,17h 50m,1575.0,28 Seats available,1.5,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
Rajdhani Express,A/C Seater / Sleeper (2+2),16:00,09:00,17h 00m,1614.0,18 Seats available,1.5,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),19:00,11:49,16h 49m,1500.0,57 Seats available,1.2,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
Ashok Travels,A/C Seater / Sleeper (2+2),19:00,11:00,16h 00m,1989.0,20 Seats available,2.3,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
Panwar tour and Travels,A/C Seater / Sleeper (2+1),15:45,09:30,17h 45m,1755.0,30 Seats available,1.5,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
Jay Maa Kali Travels,Bharat Benz A/C Seater / Sleeper (2+2),16:00,08:30,16h 30m,3000.0,56 Seats available,1.9,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
ROYAL TRAVELS AND CARGO,A/C Seater/Sleeper (2+1),17:30,08:30,15h 00m,1296.0,25 Seats available,1.9,Gopalganj (Bihar) to Delhi,https://www.redbus.in/bus-tickets/gopalganj-to-delhi
Bihar state road transport corporation (BSRTC) - 153614,AC Seater (2+2),05:30,07:30,02h 00m,158.0,33 Seats available,2.7,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Bihar state road transport corporation (BSRTC) - 160830,Non AC Seater (2+3),21:30,00:01,02h 31m,129.0,52 Seats available,1.0,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Rohit Sewa,NON A/C Seater (2+2),05:26,07:26,02h 00m,130.0,42 Seats available,5.0,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Rohit Sewa,NON A/C Seater (2+2),05:35,07:35,02h 00m,130.0,42 Seats available,3.0,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Rohit Sewa,NON A/C Seater (2+2),06:00,07:35,01h 35m,130.0,42 Seats available,3.0,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Rohit Sewa,NON A/C Seater (2+2),08:15,10:15,02h 00m,130.0,41 Seats available,3.0,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Rohit Sewa,NON A/C Seater (2+2),11:40,13:40,02h 00m,130.0,42 Seats available,3.0,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Rohit Sewa,NON A/C Seater (2+2),11:50,13:50,02h 00m,130.0,42 Seats available,3.0,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Aman Rath,A/C Seater / Sleeper (2+1),20:45,22:45,02h 00m,450.0,13 Seats available,3.9,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Rohit Sewa,NON A/C Seater (2+2),11:55,13:55,02h 00m,130.0,42 Seats available,3.0,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Rohit Sewa,NON A/C Seater (2+2),11:55,13:55,02h 00m,130.0,42 Seats available,5.0,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Rohit Sewa,NON A/C Seater (2+2),12:00,14:00,02h 00m,130.0,42 Seats available,3.0,Patna (Bihar) to Muzaffarpur (Bihar),https://www.redbus.in/bus-tickets/patna-to-muzaffarpur
Bihar state road transport corporation (BSRTC) - 152185,Volvo AC Seater 2+2,18:00,07:00,13h 00m,1170.0,27 Seats available,3.3,Agra to Motihari,https://www.redbus.in/bus-tickets/agra-to-motihari
Bihar state road transport corporation (BSRTC) - 117806,Volvo AC Seater 2+2,20:45,10:00,13h 15m,1100.0,22 Seats available,2.9,Agra to Motihari,https://www.redbus.in/bus-tickets/agra-to-motihari
Panwar Travels,A/C Seater / Sleeper (2+1),21:00,17:30,20h 30m,2375.0,21 Seats available,2.7,Agra to Motihari,https://www.redbus.in/bus-tickets/agra-to-motihari
Maa kali Travels,A/C Seater / Sleeper (2+2),21:25,12:45,15h 20m,1900.0,39 Seats available,1.0,Agra to Motihari,https://www.redbus.in/bus-tickets/agra-to-motihari
Shree Balajee Travels And Cargo,NON A/C Seater/ Sleeper (2+1),21:30,15:30,0-6h 00m,1500.0,40 Seats available,1.2,Agra to Motihari,https://www.redbus.in/bus-tickets/agra-to-motihari
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),18:00,09:00,15h 00m,1899.0,47 Seats available,1.2,Agra to Motihari,https://www.redbus.in/bus-tickets/agra-to-motihari
Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,15:30,01:00,09h 30m,800.0,13 Seats available,4.5,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow
Bihar state road transport corporation (BSRTC) - 117799,Volvo A/C Sleeper (2+1),17:20,03:25,10h 05m,1050.0,4 Seats available,2.9,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow
MISHRA BANDHU BUS SERVICE,A/C Seater / Sleeper (2+1),16:55,04:14,11h 19m,849.0,44 Seats available,3.1,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow
Panwar Travels,A/C Seater / Sleeper (2+1),21:35,06:20,08h 45m,808.0,32 Seats available,4.3,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow
Panwar Travels,A/C Sleeper (2+1),15:40,01:40,10h 00m,2850.0,36 Seats available,4.3,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow
Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),17:35,03:00,09h 25m,1500.0,58 Seats available,1.7,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow
Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,03:20,09h 00m,1709.0,38 Seats available,1.6,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00,01:00,10h 00m,1899.0,47 Seats available,1.2,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow
Shree Balajee Travels And Cargo,A/C Sleeper (2+1),21:31,04:01,06h 30m,1999.0,36 Seats available,1.2,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow
Shree Balajee Travels And Cargo,NON A/C Seater/ Sleeper (2+1),16:30,23:30,07h 00m,1500.0,40 Seats available,1.2,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow
Maa kali Travels,A/C Seater / Sleeper (2+2),13:55,00:25,10h 30m,1599.0,38 Seats available,1.0,Motihari to Lucknow,https://www.redbus.in/bus-tickets/motihari-to-lucknow
Bihar state road transport corporation (BSRTC) - 152154,Volvo AC Seater 2+2,15:30,05:00,13h 30m,1206.0,13 Seats available,4.3,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra
Bihar state road transport corporation (BSRTC) - 117799,Volvo A/C Sleeper (2+1),17:20,08:00,14h 40m,1400.0,10 Seats available,4.0,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra
Panwar Travels,A/C Sleeper (2+1),15:40,06:15,14h 35m,2850.0,35 Seats available,2.7,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra
Baba Khatushyam Travels Pvt Ltd,A/C Seater / Sleeper (3+1),17:35,07:30,13h 55m,1500.0,57 Seats available,1.7,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra
Travel Point World LLP,A/C Seater / Sleeper (2+2),18:20,06:50,12h 30m,1709.0,38 Seats available,1.6,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra
Shree Balajee Travels And Cargo,A/C Seater / Sleeper (2+1),15:00,06:43,15h 43m,1899.0,47 Seats available,1.2,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra
Shree Balajee Travels And Cargo,NON A/C Seater/ Sleeper (2+1),16:30,06:00,13h 30m,1500.0,40 Seats available,1.2,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra
Maa kali Travels,A/C Seater / Sleeper (2+2),13:55,05:55,16h 00m,1599.0,38 Seats available,1.0,Motihari to Agra,https://www.redbus.in/bus-tickets/motihari-to-agra
HRTC - 1468,Ordinary 3+2 Non AC Seater,09:15,21:20,12h 05m,567.0,36 Seats available,4.2,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 416,Ordinary 3+2 Non AC Seater,17:10,04:15,11h 05m,634.0,37 Seats available,4.4,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 587,Ordinary 3+2 Non AC Seater,18:25,03:30,09h 05m,580.0,34 Seats available,4.2,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 540,Ordinary 3+2 Non AC Seater,19:00,08:00,13h 00m,731.0,37 Seats available,4.2,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 552,Ordinary 3+2 Non AC Seater,19:45,05:00,09h 15m,580.0,32 Seats available,4.2,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:20,05:55,08h 35m,760.0,24 Seats available,4.7,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),21:30,06:15,08h 45m,701.0,32 Seats available,4.8,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),21:45,05:55,08h 10m,664.0,32 Seats available,4.8,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),21:00,06:10,09h 10m,699.0,34 Seats available,4.5,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
Northern Travels,Volvo A/C Semi Sleeper (2+2),21:30,06:40,09h 10m,600.0,31 Seats available,4.7,Delhi to Hamirpur (Himachal Pradesh),https://www.redbus.in/bus-tickets/delhi-to-hamirpur-himachal-pradesh
HRTC - 140,Ordinary 3+2 Non AC Seater,06:40,10:50,04h 10m,242.0,23 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 2030271,A/C Executive (2+3),06:40,10:05,03h 25m,257.0,50 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 142,Ordinary 3+2 Non AC Seater,07:40,11:30,03h 50m,242.0,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 2030269,Ordinary 3+2 Non AC Seater,08:00,11:50,03h 50m,242.0,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 143,Ordinary 3+2 Non AC Seater,08:12,11:40,03h 28m,242.0,37 Seats available,3.9,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,16:30,21:15,04h 45m,432.0,37 Seats available,4.5,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
City Land Travels,Volvo A/C Semi Sleeper (2+2),10:00,13:00,03h 00m,702.0,28 Seats available,4.2,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),10:30,13:50,03h 20m,499.0,39 Seats available,4.6,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),10:30,13:00,02h 30m,499.0,39 Seats available,4.1,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
Yolo Bus,Bharat Benz A/C Semi Sleeper (2+2),12:00,15:37,03h 37m,570.0,36 Seats available,4.1,Shimla to Chandigarh,https://www.redbus.in/bus-tickets/shimla-to-chandigarh
HRTC - 6651,Ordinary 3+2 Non AC Seater,05:30,09:20,03h 50m,210.0,41 Seats available,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 667,Ordinary 3+2 Non AC Seater,05:45,08:50,03h 05m,218.0,33 Seats available,2.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 663,Ordinary 3+2 Non AC Seater,06:35,09:30,02h 55m,218.0,24 Seats available,4.4,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 401269,Ordinary 3+2 Non AC Seater,07:40,10:30,02h 50m,218.0,35 Seats available,3.3,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 887,Ordinary 3+2 Non AC Seater,08:00,11:00,03h 00m,218.0,37 Seats available,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Northern Travels,Volvo A/C Semi Sleeper (2+2),22:50,01:30,02h 40m,600.0,28 Seats available,3.2,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:15,02:05,02h 50m,585.0,33 Seats available,4.8,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:00,01:30,02h 30m,874.0,39 Seats available,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Himalayan Nomad Ktc,Volvo A/C Semi Sleeper (2+2),23:20,01:45,02h 25m,875.0,35 Seats available,3.9,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
Ram Dalal Holidays,Volvo A/C Semi Sleeper (2+2),23:30,03:10,03h 40m,741.0,40 Seats available,4.5,Ghumarwin to Chandigarh,https://www.redbus.in/bus-tickets/ghumarwin-to-chandigarh
HRTC - 1,Himsuta AC Seater Volvo/Scania 2+2,10:00,17:30,07h 30m,741.0,24 Seats available,4.2,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 109,A/C Executive (2+3),10:40,18:44,08h 04m,529.0,39 Seats available,3.3,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 2,Himsuta AC Seater Volvo/Scania 2+2,12:30,20:00,07h 30m,741.0,29 Seats available,3.5,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 104,A/C Executive (2+3),19:31,04:30,08h 59m,529.0,44 Seats available,3.6,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 188,Ordinary 3+2 Non AC Seater,20:36,04:57,08h 21m,409.0,37 Seats available,3.8,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
RSRTC - 192348,Super Luxury Volvo AC Seater Pushback 2+2,17:47,02:00,08h 13m,925.0,37 Seats available,3.5,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Bedi Travels,Volvo A/C Semi Sleeper (2+2),23:00,05:30,06h 30m,495.0,35 Seats available,4.7,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Zingbus Plus,Bharat Benz A/C Semi Sleeper (2+2),21:50,05:10,07h 20m,516.0,33 Seats available,4.6,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Laxmi holidays,Volvo A/C Semi Sleeper (2+2),11:45,19:30,07h 45m,599.0,40 Seats available,4.3,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
Laxmi holidays,Scania Multi-Axle AC Semi Sleeper (2+2),21:30,04:30,07h 00m,599.0,35 Seats available,4.2,Solan to Delhi,https://www.redbus.in/bus-tickets/solan-to-delhi
HRTC - 729,Ordinary 3+2 Non AC Seater,04:30,11:30,07h 00m,469.0,39 Seats available,3.5,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla
HRTC - 711,Himmani Deluxe 2+2 Non AC Seater,07:45,15:30,07h 45m,516.0,27 Seats available,3.8,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla
HRTC - 812,Ordinary 3+2 Non AC Seater,10:54,19:30,08h 36m,469.0,39 Seats available,3.5,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla
HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,19:45,04:30,08h 45m,545.0,27 Seats available,3.0,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla
HRTC - 726,Ordinary 3+2 Non AC Seater,20:45,04:30,07h 45m,495.0,27 Seats available,3.5,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla
KRISHNA TRANSPORT SHIMLA,NON A/C Seater Push Back (2+2),10:00,17:15,07h 15m,550.0,23 Seats available,4.3,Kullu to Shimla,https://www.redbus.in/bus-tickets/kullu-to-shimla
HRTC - 711,Himmani Deluxe 2+2 Non AC Seater,06:00,15:30,09h 30m,612.0,27 Seats available,2.6,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 812,Ordinary 3+2 Non AC Seater,09:20,19:30,10h 10m,556.0,37 Seats available,3.7,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 710,Himmani Deluxe 2+2 Non AC Seater,18:20,04:30,10h 10m,641.0,27 Seats available,3.6,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 726,Ordinary 3+2 Non AC Seater,19:20,04:30,09h 10m,583.0,27 Seats available,3.7,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 155,Himsuta AC Seater Volvo/Scania 2+2,21:00,06:10,09h 10m,963.0,33 Seats available,4.0,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
KRISHNA TRANSPORT SHIMLA,NON A/C Seater Push Back (2+2),08:30,17:15,08h 45m,640.0,23 Seats available,3.0,Manali to Shimla,https://www.redbus.in/bus-tickets/manali-to-shimla
HRTC - 906,Ordinary 3+2 Non AC Seater,06:00,18:15,12h 15m,660.0,37 Seats available,2.2,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 1138,Ordinary 3+2 Non AC Seater,07:40,20:15,12h 35m,660.0,37 Seats available,3.5,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 923,Ordinary 3+2 Non AC Seater,08:00,20:00,12h 00m,660.0,37 Seats available,4.5,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 967,Ordinary 3+2 Non AC Seater,15:00,03:15,12h 15m,660.0,37 Seats available,2.4,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 653,A/C Executive (2+3),17:05,05:30,12h 25m,822.0,44 Seats available,2.3,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:00,05:45,09h 45m,532.0,32 Seats available,4.8,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
Ram Dalal Holidays,Volvo 9600 Multi Axle Semi-Sleeper (2+2),21:10,06:30,09h 20m,798.0,41 Seats available,4.8,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
Ram Dalal Holidays,Volvo 9600 A/C Semi Sleeper (2+2),20:35,06:00,09h 25m,703.0,35 Seats available,4.9,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
Bedi Travels,Volvo 9600 A/C Semi Sleeper (2+2),22:15,07:30,09h 15m,674.0,17 Seats available,4.9,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
Laxmi holidays,Volvo 9600 A/C Semi Sleeper (2+2),19:10,05:00,09h 50m,599.0,39 Seats available,4.8,Kangra to Delhi,https://www.redbus.in/bus-tickets/kangra-to-delhi
HRTC - 759,Himsuta AC Seater Volvo/Scania 2+2,00:10,04:10,04h 00m,498.0,24 Seats available,3.9,Sunder Nagar (Himachal Pradesh) to Chandigarh,https://www.redbus.in/bus-tickets/sundernagar-himachal-pradesh-to-chandigarh
