Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_available,Ratings,Route_name,Route_link
TGSRTC - 9502,Rajdhani (AC Semi Sleeper 2+2),06:30,11:15,04h 45m,INR 428,30 Seats available,"3.3
16",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 7231,Super Luxury (Non AC Seater 2+2 Push Back),07:00,12:00,05h 00m,INR 392,31 Seats available,"3.1
7",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 9500,RAJDHANI (A.C. Semi Sleeper),07:30,12:25,04h 55m,INR 428,31 Seats available,"3.4
5",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 7268,Super Luxury (Non AC Seater 2+2 Push Back),08:00,12:50,04h 50m,INR 392,31 Seats available,"3.7
6",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 8193,LAHARI A/C SLEEPER CUM SEATER,08:30,13:00,04h 30m,INR 428,45 Seats available,"4.3
6",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 7270,Super Luxury (Non AC Seater 2+2 Push Back),09:30,14:20,04h 50m,INR 392,30 Seats available,"3.8
5",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 8027,Lahari Non A/C Sleeper Cum Seater,09:45,14:45,05h 00m,INR 392,31 Seats available,"2.7
4",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 7330,Super Luxury (Non AC Seater 2+2 Push Back),10:30,15:15,04h 45m,INR 392,31 Seats available,"1.7
9",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 8134,LAHARI A/C SLEEPER CUM SEATER,10:45,15:45,05h 00m,INR 428,29 Seats available,"3.4
16",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 8157,Lahari Non A/C Sleeper Cum Seater,11:00,15:30,04h 30m,INR 392,43 Seats available,"3.8
7",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Morning Star Travels,A/C Sleeper (2+1),16:30,21:55,05h 25m,INR 590,21 Seats available,2.7,Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),17:00,21:40,04h 40m,INR 600,31 Seats available,"2.5
19",Godavarikhani to Hyderabad,https://www.redbus.in/bus-tickets/godavarikhani-to-hyderabad
TGSRTC - 9444,Super Luxury (Non AC Seater 2+2 Push Back),00:10,03:25,03h 15m,INR 283,31 Seats available,"3.9
8",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7066,e-SUP LUXURY (2+2),01:10,04:10,03h 00m,INR 283,37 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7299,Super Luxury (Non AC Seater 2+2 Push Back),01:30,04:30,03h 00m,INR 283,31 Seats available,"3.7
16",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7068,e-SUP LUXURY (2+2),01:50,04:50,03h 00m,INR 283,31 Seats available,"3.4
32",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7659,Super Luxury (Non AC Seater 2+2 Push Back),02:30,05:30,03h 00m,INR 283,31 Seats available,"3.6
22",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7070,e-SUP LUXURY (2+2),03:20,06:20,03h 00m,INR 283,37 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7350,Super Luxury (Non AC Seater 2+2 Push Back),03:30,06:45,03h 15m,INR 283,31 Seats available,"3.1
13",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7291,LAHARI A/C SLEEPER CUM SEATER,04:00,07:15,03h 15m,INR 343,35 Seats available,"3.6
14",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7072,e-SUP LUXURY (2+2),04:00,07:00,03h 00m,INR 283,37 Seats available,"3.3
30",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7809,Pavan Hans Volvo AC Seater 2+2,04:40,08:15,03h 35m,INR 343,34 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 8087,Super Luxury (Non AC Seater 2+2 Push Back),05:15,09:45,04h 30m,INR 283,30 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7226,Super Luxury (Non AC Seater 2+2 Push Back),05:30,09:30,04h 00m,INR 283,27 Seats available,"4.5
44",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7002,e-SUP LUXURY (2+2),06:00,09:00,03h 00m,INR 283,36 Seats available,"3.8
17",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7689,Super Luxury (Non AC Seater 2+2 Push Back),06:20,09:20,03h 00m,INR 283,31 Seats available,"4.2
14",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 8095,Super Luxury (Non AC Seater 2+2 Push Back),07:00,11:15,04h 15m,INR 283,31 Seats available,3.5,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Morning Star Travels,A/C Sleeper (2+1),03:40,08:45,05h 05m,INR 690,18 Seats available,2.7,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
IRA Travels,A/C Sleeper (2+1),05:30,09:05,03h 35m,602,25 Seats available,"2.8
8",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Orange Tours And Travels,Scania AC Multi Axle Sleeper (2+1),05:00,08:00,03h 00m,INR 900,14 Seats available,"2.4
10",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
DNR Express,AC Sleeper (2+1),21:30,23:59,02h 29m,1400,36 Seats available,"2.1
6",Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
Bhumi travels,AC Seater (2+2),22:00,03:00,05h 00m,INR 2000,36 Seats available,2.1,Hyderabad to Karimnagar,https://www.redbus.in/bus-tickets/hyderabad-to-karimnagar
TGSRTC - 7150,RAJDHANI (A.C. Semi Sleeper),00:30,04:45,04h 15m,INR 398,29 Seats available,3.8,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7475,Super Luxury (Non AC Seater 2+2 Push Back),00:30,04:40,04h 10m,INR 365,27 Seats available,"3.4
15",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7306,Super Luxury (Non AC Seater 2+2 Push Back),04:15,08:30,04h 15m,INR 365,31 Seats available,"4.0
52",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7343,Super Luxury (Non AC Seater 2+2 Push Back),05:00,09:45,04h 45m,INR 365,22 Seats available,"3.7
31",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7353,Super Luxury (Non AC Seater 2+2 Push Back),06:05,10:35,04h 30m,INR 365,31 Seats available,"3.4
21",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7357,Super Luxury (Non AC Seater 2+2 Push Back),06:45,11:05,04h 20m,INR 365,31 Seats available,"3.7
15",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7386,Super Luxury (Non AC Seater 2+2 Push Back),07:55,12:05,04h 10m,INR 365,31 Seats available,"4.3
12",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7467,RAJDHANI (A.C. Semi Sleeper),09:40,14:05,04h 25m,INR 398,22 Seats available,"3.3
13",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7349,Super Luxury (Non AC Seater 2+2 Push Back),10:45,15:00,04h 15m,INR 365,31 Seats available,"4.1
23",Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 7155,Super Luxury (Non AC Seater 2+2 Push Back),11:30,16:05,04h 35m,INR 365,30 Seats available,3.8,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
SLVR Travels,Non A/C Seater / Sleeper (2+1),17:30,23:35,06h 05m,810,32 Seats available,3.2,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),17:25,23:00,05h 35m,INR 750,33 Seats available,2.8,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),17:30,23:55,06h 25m,INR 750,31 Seats available,2.8,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
Anish Travels,NON A/C Sleeper (2+1),17:30,23:00,05h 30m,INR 1000,30 Seats available,3,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
Harikrishna Travels,Non A/C Seater / Sleeper (2+1),17:30,23:59,06h 29m,INR 3999,33 Seats available,2.8,Jagityal to Hyderabad,https://www.redbus.in/bus-tickets/jagityal-to-hyderabad
TGSRTC - 8823,Super Luxury (Non AC Seater 2+2 Push Back),04:45,10:30,05h 45m,INR 453,14 Seats available,"3.6
23",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8809,Super Luxury (Non AC Seater 2+2 Push Back),05:45,13:30,07h 45m,INR 453,27 Seats available,3.9,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8859,Super Luxury (Non AC Seater 2+2 Push Back),06:15,12:25,06h 10m,INR 453,28 Seats available,"4.0
6",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8806,Super Luxury (Non AC Seater 2+2 Push Back),06:35,14:35,08h 00m,INR 453,28 Seats available,"4.3
15",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8817,Super Luxury (Non AC Seater 2+2 Push Back),07:10,15:10,08h 00m,INR 453,29 Seats available,"3.2
9",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 64825,Super Luxury (Non AC Seater 2+2 Push Back),07:15,15:15,08h 00m,INR 453,31 Seats available,"4.7
10",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8818,Super Luxury (Non AC Seater 2+2 Push Back),09:20,17:10,07h 50m,INR 453,30 Seats available,"2.9
17",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8850,Super Luxury (Non AC Seater 2+2 Push Back),11:45,20:00,08h 15m,INR 453,30 Seats available,"3.6
17",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 64958,Super Luxury (Non AC Seater 2+2 Push Back),14:20,20:35,06h 15m,INR 453,31 Seats available,"3.0
12",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 1975,Lahari Non A/C Sleeper Cum Seater,16:00,23:15,07h 15m,INR 461,44 Seats available,3.9,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 64828,Super Luxury (Non AC Seater 2+2 Push Back),16:15,22:50,06h 35m,INR 453,31 Seats available,"3.4
8",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 2492,Super Luxury (Non AC Seater 2+2 Push Back),17:30,01:30,08h 00m,INR 456,31 Seats available,"4.8
4",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 64363,Super Luxury (Non AC Seater 2+2 Push Back),17:50,23:55,06h 05m,INR 453,29 Seats available,"2.3
5",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 2415,Super Luxury (Non AC Seater 2+2 Push Back),18:40,03:40,09h 00m,INR 456,13 Seats available,3.9,Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 8804,RAJDHANI (A.C. Semi Sleeper),20:35,03:50,07h 15m,INR 495,27 Seats available,"3.5
40",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
BSR Tours And Travels,NON A/C Seater (2+2),22:00,05:00,07h 00m,INR 400,36 Seats available,"4.2
278",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Mozo travels,A/C Seater / Sleeper (2+1),22:40,05:05,06h 25m,INR 577,26 Seats available,"4.6
78",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Sri Venkateswara Travels,Non A/C Seater / Sleeper (2+1),22:30,05:00,06h 30m,INR 700,31 Seats available,"4.2
129",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Bharathi Tours & Travels,Non A/C Seater / Sleeper (2+1),21:20,05:00,07h 40m,540,33 Seats available,"4.1
71",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
Mythri Tours And Travels,A/C Sleeper (2+1),23:00,04:15,05h 15m,765,30 Seats available,"4.9
27",Hyderabad to Sathupally,https://www.redbus.in/bus-tickets/hyderabad-to-sathupalli
TGSRTC - 41531,Super Luxury (Non AC Seater 2+2 Push Back),00:00,03:00,03h 00m,INR 289,33 Seats available,"4.7
9",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 1049,RAJDHANI (A.C. Semi Sleeper),02:10,05:10,03h 00m,INR 316,37 Seats available,3.2,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 40910,Super Luxury (Non AC Seater 2+2 Push Back),02:20,05:00,02h 40m,INR 289,33 Seats available,"3.8
11",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 9885,Super Luxury (Non AC Seater 2+2 Push Back),03:05,06:05,03h 00m,INR 289,33 Seats available,3.2,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 1594,RAJDHANI (A.C. Semi Sleeper),03:35,06:15,02h 40m,INR 316,34 Seats available,3.2,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 31162,RAJDHANI (A.C. Semi Sleeper),03:50,06:50,03h 00m,INR 316,37 Seats available,3.2,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 41110,Super Luxury (Non AC Seater 2+2 Push Back),04:30,07:10,02h 40m,INR 289,33 Seats available,"4.2
9",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 1824,Rajdhani (AC Semi Sleeper 2+2),04:50,07:50,03h 00m,INR 316,32 Seats available,3.2,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 40510,Super Luxury (Non AC Seater 2+2 Push Back),05:00,07:40,02h 40m,INR 289,33 Seats available,"1.8
5",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 1412,RAJDHANI (A.C. Semi Sleeper),05:10,07:45,02h 35m,INR 316,37 Seats available,"2.0
6",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 42762,Super Luxury (Non AC Seater 2+2 Push Back),05:20,08:20,03h 00m,INR 289,33 Seats available,"2.4
5",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 1586,Rajdhani (AC Semi Sleeper 2+2),05:30,08:30,03h 00m,INR 316,32 Seats available,3.2,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 41310,Super Luxury (Non AC Seater 2+2 Push Back),05:40,08:20,02h 40m,INR 289,33 Seats available,"3.6
4",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 9934,Super Luxury (Non AC Seater 2+2 Push Back),06:00,09:00,03h 00m,INR 289,33 Seats available,"3.7
4",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 1884,Rajdhani (AC Semi Sleeper 2+2),06:10,09:10,03h 00m,INR 316,36 Seats available,"3.2
4",Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
Sri Sai Padmavathi Travels,A/C Seater/Sleeper (2+1),00:50,04:00,03h 10m,INR 550,33 Seats available,3.5,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
LVP Travels,A/C Seater / Sleeper (2+1),01:45,04:20,02h 35m,495,31 Seats available,4.2,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
Holidays Tours and Travels,A/C Seater / Sleeper (2+1),01:50,05:59,04h 09m,INR 599,32 Seats available,4.7,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
Go Tour Travels and Holidays,A/C Seater / Sleeper (2+1),02:15,05:45,03h 30m,INR 590,20 Seats available,4.3,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
Sri KVR Travels,Non A/C Seater / Sleeper (2+1),02:15,05:30,03h 15m,INR 800,22 Seats available,4.1,Kodad to Hyderabad,https://www.redbus.in/bus-tickets/kodad-to-hyderabad
TGSRTC - 8262,RAJDHANI (A.C. Semi Sleeper),03:30,06:15,02h 45m,INR 297,34 Seats available,"2.6
9",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8380,Super Luxury (Non AC Seater 2+2 Push Back),04:30,08:30,04h 00m,INR 245,33 Seats available,"4.7
33",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8268,Rajdhani (AC Semi Sleeper 2+2),05:00,08:45,03h 45m,INR 267,31 Seats available,"4.5
17",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8459,Super Luxury (Non AC Seater 2+2 Push Back),05:30,08:45,03h 15m,INR 245,33 Seats available,4,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8368,Super Luxury (Non AC Seater 2+2 Push Back),05:30,09:30,04h 00m,INR 245,25 Seats available,"4.9
26",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8467,Super Luxury (Non AC Seater 2+2 Push Back),05:30,09:15,03h 45m,INR 245,33 Seats available,"4.2
19",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8362,Super Luxury (Non AC Seater 2+2 Push Back),05:40,09:15,03h 35m,INR 245,31 Seats available,"4.6
12",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8364,Super Luxury (Non AC Seater 2+2 Push Back),05:45,09:40,03h 55m,INR 245,20 Seats available,"3.9
34",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8441,Super Luxury (Non AC Seater 2+2 Push Back),06:30,10:30,04h 00m,INR 245,33 Seats available,"4.4
6",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8370,Super Luxury (Non AC Seater 2+2 Push Back),06:30,10:30,04h 00m,INR 245,29 Seats available,"3.3
16",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8376,Super Luxury (Non AC Seater 2+2 Push Back),06:45,10:15,03h 30m,INR 245,30 Seats available,"4.8
22",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8443,Super Luxury (Non AC Seater 2+2 Push Back),07:30,11:30,04h 00m,INR 245,30 Seats available,"4.4
25",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8270,Rajdhani (AC Semi Sleeper 2+2),10:00,13:45,03h 45m,INR 267,31 Seats available,"4.1
28",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8499,Super Luxury (Non AC Seater 2+2 Push Back),10:30,13:45,03h 15m,INR 245,34 Seats available,"3.8
9",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
TGSRTC - 8276,Super Luxury (Non AC Seater 2+2 Push Back),14:30,17:30,03h 00m,INR 245,31 Seats available,4,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
Northern Travels,Bharat Benz A/C Seater /Sleeper (2+1),04:45,09:15,04h 30m,INR 464,36 Seats available,3.2,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
Morning Star Travels,A/C Sleeper (2+1),05:15,09:00,03h 45m,INR 690,29 Seats available,"2.6
8",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
Yolo Bus,Bharat Benz A/C Sleeper (2+1),03:06,08:16,05h 10m,INR 1050,25 Seats available,"1.6
4",Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
Prajapati Travels,NON A/C Sleeper (2+1),03:30,06:15,02h 45m,INR 3000,34 Seats available,2.6,Hyderabad to Warangal,https://www.redbus.in/bus-tickets/hyderabad-to-warangal
