Bus_name,Bus_type,Start_time,End_time,Total_duration,Price,Seats_available,Ratings,Route_name,Route_link
APSRTC - 4557,INDRA(A.C. Seater),23:15,03:15,04h 00m,INR 516,19 Seats available,"3.7
173",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 4530,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:35,04:40,05h 05m,INR 427,21 Seats available,"3.9
118",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 5834,STAR LINER(NON-AC SLEEPER 2+1),23:50,04:15,04h 25m,INR 563,4 Seats available,"4.5
43",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
SIVA SAI BALAJI TOURS AND TRAVELS,A/C Seater / Sleeper (2+1),22:30,04:30,06h 00m,INR 599,24 Seats available,"4.6
30",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
JSR Bus Tours & Travels,Non A/C Seater / Sleeper (2+1),22:40,04:15,05h 35m,INR 345,20 Seats available,"3.7
40",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
VSN Travels,A/C Sleeper (2+1),22:40,05:30,06h 50m,INR 600,8 Seats available,"4.0
177",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
Kundana Travels,Non A/C Seater / Sleeper (2+1),22:45,05:55,07h 10m,INR 990,33 Seats available,"4.0
118",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
Kundana Travels,NON A/C Seater (2+2),22:45,05:55,07h 10m,INR 990,32 Seats available,"3.9
15",Narasaraopet to Hyderabad,https://www.redbus.in/bus-tickets/narsaraopet-to-hyderabad
APSRTC - 5815,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",18:50,02:30,07h 40m,INR 402,27 Seats available,"4.1
31",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4529,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:00,07h 15m,INR 394,22 Seats available,"4.0
91",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4538,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:45,04:00,07h 15m,INR 394,18 Seats available,"4.1
59",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 5831,INDRA(A.C. Seater),21:00,03:50,06h 50m,INR 487,16 Seats available,"4.5
47",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 58352,STAR LINER(NON-AC SLEEPER 2+1),21:15,04:45,07h 30m,INR 521,3 Seats available,4.0,Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4515,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:30,06h 50m,INR 394,18 Seats available,"4.1
67",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4527,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:40,04:20,06h 40m,INR 394,13 Seats available,"4.5
32",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4546,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,04:35,06h 35m,INR 427,20 Seats available,"3.9
66",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4556,INDRA(A.C. Seater),22:00,04:10,06h 10m,INR 487,23 Seats available,"3.6
111",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4448,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:00,07h 00m,INR 394,18 Seats available,"4.0
144",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4573,STAR LINER(NON-AC SLEEPER 2+1),22:15,05:00,06h 45m,INR 511,9 Seats available,"4.2
123",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 4484,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,05:15,07h 00m,INR 394,23 Seats available,"4.1
174",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
KKaveri Travels,Non A/C Seater / Sleeper (2+1),21:00,04:10,07h 10m,INR 500,15 Seats available,"3.7
72",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:15,04:55,07h 40m,450,24 Seats available,"3.0
52",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
Kamakshi Tours And Travels,Non A/C Seater / Sleeper (2+1),21:30,04:15,06h 45m,450,19 Seats available,"4.5
56",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
Sri Krishna Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,04:00,06h 30m,INR 1000,22 Seats available,"3.8
17",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
V Kaveri Travels,Volvo Multi-Axle A/C Sleeper (2+1),21:30,04:00,06h 30m,INR 800,22 Seats available,"4.3
71",Hyderabad to Narasaraopet,https://www.redbus.in/bus-tickets/hyderabad-to-narsaraopet
APSRTC - 5533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:00,17:30,04h 30m,INR 277,27 Seats available,"3.6
28",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 47245,Express(Non AC Seater),13:15,17:40,04h 25m,INR 186,41 Seats available,"3.8
45",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 6842,Express(Non AC Seater),13:30,18:15,04h 45m,INR 200,24 Seats available,"3.8
13",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 5751,Express(Non AC Seater),14:15,18:55,04h 40m,INR 186,45 Seats available,"3.5
16",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 47577,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,18:50,04h 20m,INR 277,28 Seats available,"3.5
34",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 9603,Express(Non AC Seater),16:00,20:25,04h 25m,INR 186,45 Seats available,"4.2
21",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 9046,Express(Non AC Seater),17:00,21:25,04h 25m,INR 186,25 Seats available,"3.2
54",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 9020,Express(Non AC Seater),17:30,21:55,04h 25m,INR 186,37 Seats available,"3.0
56",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 47211,Express(Non AC Seater),18:30,22:55,04h 25m,INR 186,43 Seats available,"3.5
72",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 5515,Express(Non AC Seater),20:30,02:00,05h 30m,INR 186,45 Seats available,"2.1
9",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 47216,Express(Non AC Seater),21:00,02:25,05h 25m,INR 186,11 Seats available,"3.9
22",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 5449,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,03:15,05h 45m,INR 277,29 Seats available,"4.1
14",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 47006,Express(Non AC Seater),21:30,02:30,05h 00m,INR 217,40 Seats available,"4.7
6",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 5672,Express(Non AC Seater),21:30,02:10,04h 40m,INR 220,39 Seats available,"3.6
31",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 5457,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:00,04h 30m,INR 277,31 Seats available,"4.8
18",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
NueGo,Electric A/C Seater (2+2),12:10,16:00,03h 50m,332,4 Seats available,"3.9
99",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
NueGo,Electric A/C Seater (2+2),13:00,17:15,04h 15m,332,15 Seats available,"4.2
76",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),13:45,19:03,05h 18m,INR 250,29 Seats available,"4.2
52",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
NueGo,Electric A/C Seater (2+2),14:00,18:15,04h 15m,332,12 Seats available,"4.3
79",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
Yolo Bus,Bharat Benz A/C Seater /Sleeper (2+1),14:55,20:43,05h 48m,INR 230,28 Seats available,"3.9
45",Bangalore to Chittoor (Andhra Pradesh),https://www.redbus.in/bus-tickets/bangalore-to-chittoor-andhra-pradesh
APSRTC - 5675,Express(Non AC Seater),16:00,18:20,02h 20m,INR 143,11 Seats available,3.8,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
APSRTC - 5759,Express(Non AC Seater),17:45,20:10,02h 25m,INR 143,43 Seats available,"3.3
122",Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
VEERA & SRI KALESWARI TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,06:20,06h 21m,INR 499,28 Seats available,3.8,Madanapalli to Bangalore,https://www.redbus.in/bus-tickets/madanapalli-to-bangalore
APSRTC - 5984,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:45,05h 30m,INR 435,31 Seats available,"3.4
48",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4590,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:30,02:45,05h 15m,INR 467,20 Seats available,"2.6
15",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4578,INDRA(A.C. Seater),22:00,02:44,04h 44m,INR 565,29 Seats available,"4.1
82",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 48020,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:09,04h 54m,INR 467,32 Seats available,"3.4
52",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5997,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:42,05h 27m,INR 467,23 Seats available,"4.0
108",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4584,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:15,03:19,05h 04m,INR 467,9 Seats available,"4.3
76",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5944,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:25,03:58,05h 33m,INR 467,1 Seat available,"3.9
85",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 4588,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:45,03:49,05h 04m,INR 467,12 Seats available,"4.0
93",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5969,INDRA(A.C. Seater),22:50,02:44,03h 54m,INR 565,32 Seats available,"3.2
100",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5938,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:05,04:42,05h 37m,INR 467,33 Seats available,"3.8
44",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 5987,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:30,05:00,05h 30m,INR 467,30 Seats available,"4.1
52",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
V Kaveri Travels,Non A/C Seater / Sleeper (2+1),22:45,05:30,06h 45m,INR 450,29 Seats available,"4.3
103",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
JOSH BUS,Non A/C Seater / Sleeper (2+1),22:45,06:00,07h 15m,INR 499,25 Seats available,"4.4
88",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
Kaveri Travels,A/C Sleeper (2+1),22:55,05:00,06h 05m,INR 649,24 Seats available,"3.9
134",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
V Kaveri Travels,A/C Sleeper (2+1),22:30,05:15,06h 45m,INR 700,21 Seats available,"4.1
86",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
Sri Krishna Travels,NON A/C Semi Sleeper / Sleeper (2+1),23:05,05:30,06h 25m,INR 500,29 Seats available,"3.9
93",Vinukonda to Hyderabad,https://www.redbus.in/bus-tickets/vinukonda-to-hyderabad
APSRTC - 52224,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:00,19:00,05h 00m,INR 340,33 Seats available,"4.1
24",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52225,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",14:30,19:30,05h 00m,INR 340,36 Seats available,"3.9
40",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52854,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",15:00,20:10,05h 10m,INR 307,34 Seats available,"3.8
16",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6677,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",15:30,20:30,05h 00m,INR 340,36 Seats available,"4.3
60",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52858,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",16:00,21:10,05h 10m,INR 307,36 Seats available,"3.7
17",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52229,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",16:30,21:30,05h 00m,INR 340,37 Seats available,"4.4
46",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52219,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:00,22:00,05h 00m,INR 307,35 Seats available,"5.0
5",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52846,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",17:30,22:30,05h 00m,INR 307,35 Seats available,"3.8
18",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52227,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",17:45,22:45,05h 00m,INR 340,32 Seats available,"3.2
31",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52220,"ULTRA DELUXE (NON-AC, 2+2 PUSH BACK)",19:00,23:59,04h 59m,INR 307,35 Seats available,"3.9
21",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6598,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,23:55,04h 25m,INR 340,25 Seats available,"2.0
11",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6586,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:00,00:35,04h 35m,INR 340,31 Seats available,"3.1
12",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6319,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,01:45,04h 45m,INR 340,33 Seats available,"4.3
12",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6542,STAR LINER(NON-AC SLEEPER 2+1),21:00,01:30,04h 30m,INR 412,27 Seats available,"4.8
12",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 6345,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,02:00,04h 45m,INR 340,14 Seats available,"5.0
4",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
IntrCity SmartBus,A/C Seater / Sleeper (2+1),19:35,23:35,04h 00m,INR 519,22 Seats available,"4.7
184",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
Delta Transports Pvt Ltd,Volvo 9600 Multi-Axle A/C Sleeper (2+1),23:10,02:20,03h 10m,1400,23 Seats available,4.5,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
IntrCity SmartBus,A/C Seater / Sleeper (2+1),20:35,00:45,04h 10m,INR 489,25 Seats available,"4.9
19",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
OVR Travels,Non A/C Seater / Sleeper (2+1),20:00,03:00,07h 00m,INR 650,25 Seats available,"4.3
4",Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
BSR Tours And Travels,A/C Sleeper (2+1),19:20,02:00,06h 40m,INR 880,12 Seats available,4.6,Bangalore to Anantapur (andhra pradesh),https://www.redbus.in/bus-tickets/bangalore-to-ananthapur
APSRTC - 52501,Express(Non AC Seater),13:30,18:00,04h 30m,INR 205,43 Seats available,"4.3
25",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52507,Express(Non AC Seater),13:30,18:10,04h 40m,INR 190,27 Seats available,"4.0
56",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 6180,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",13:45,17:30,03h 45m,INR 301,33 Seats available,"2.5
17",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52503,Express(Non AC Seater),15:00,19:30,04h 30m,INR 205,43 Seats available,"2.9
39",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52555,Express(Non AC Seater),15:00,19:20,04h 20m,INR 223,21 Seats available,"3.6
60",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52548,Express(Non AC Seater),15:45,20:45,05h 00m,INR 225,38 Seats available,"2.2
12",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 56082,INDRA(A.C. Seater),16:45,20:10,03h 25m,INR 367,29 Seats available,"2.9
42",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52516,Express(Non AC Seater),17:00,20:50,03h 50m,INR 190,45 Seats available,"3.4
61",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 6824,Express(Non AC Seater),17:15,21:45,04h 30m,INR 205,43 Seats available,"2.6
15",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52511,Express(Non AC Seater),18:00,21:30,03h 30m,INR 205,45 Seats available,"3.9
15",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52545,Express(Non AC Seater),20:30,12:30,16h 00m,INR 205,9 Seats available,"2.8
7",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 6846,Express(Non AC Seater),21:45,02:15,04h 30m,INR 205,45 Seats available,"4.3
11",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 52509,Express(Non AC Seater),23:00,04:00,05h 00m,INR 225,38 Seats available,"4.5
20",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 6149,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",23:20,04:15,04h 55m,INR 301,31 Seats available,"4.3
28",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
AR & BCVR Travels,Non A/C Seater / Sleeper (2+1),23:55,05:00,05h 05m,INR 400,25 Seats available,"4.1
8",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:55,05:30,05h 35m,427,23 Seats available,"3.6
6",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
Indu Travels,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,474,21 Seats available,"4.4
24",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
SEVEN HILLS TRAVELS,Non A/C Seater / Sleeper (2+1),23:59,05:00,05h 01m,INR 399,29 Seats available,"4.9
12",Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
Vasavi travels,NON A/C Seater/ Sleeper (2+1),23:59,05:40,05h 41m,INR 399,31 Seats available,3.9,Kadiri to Bangalore,https://www.redbus.in/bus-tickets/kadiri-to-bangalore
APSRTC - 4796,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:30,06:40,11h 10m,INR 668,34 Seats available,"3.8
5",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4798,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",19:45,06:10,10h 25m,INR 631,27 Seats available,"3.7
13",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4802,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:15,04:50,08h 35m,INR 623,16 Seats available,"3.7
17",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4800,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",20:30,05:30,09h 00m,INR 618,34 Seats available,"2.7
9",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4792,INDRA(A.C. Seater),21:00,04:00,07h 00m,INR 698,31 Seats available,"4.1
80",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4804,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,06:45,09h 45m,INR 623,37 Seats available,"4.2
5",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4820,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:00,04:30,07h 30m,INR 569,13 Seats available,"4.3
50",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4893,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,03:45,06h 30m,INR 569,23 Seats available,"4.0
17",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4822,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:15,04:00,06h 45m,INR 569,18 Seats available,"4.3
63",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 23533,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:20,05:35,08h 15m,INR 569,32 Seats available,"3.1
32",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 2552,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",21:50,04:40,06h 50m,INR 569,28 Seats available,"3.4
21",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4971,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:00,05:05,07h 05m,INR 569,15 Seats available,"3.5
34",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4790,AMARAVATHI (VOLVO / SCANIA A.C Multi Axle),22:00,04:10,06h 10m,INR 874,37 Seats available,"3.8
84",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 4995,INDRA(A.C. Seater),22:15,05:05,06h 50m,INR 688,38 Seats available,"3.7
60",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
APSRTC - 2558,"SUPER LUXURY (NON-AC, 2 + 2 PUSH BACK)",22:20,06:35,08h 15m,INR 569,32 Seats available,"2.9
18",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
LVP Travels,A/C Seater / Sleeper (2+1),21:25,04:20,06h 55m,495,22 Seats available,"4.4
220",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
NueGo,Electric A/C Seater (2+2),22:00,05:40,07h 40m,573,23 Seats available,"4.4
429",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
Sri Ganga Travels,A/C Seater / Sleeper (2+1),21:05,04:35,07h 30m,INR 553,13 Seats available,"5.0
8",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
NueGo,Electric A/C Seater (2+2),22:50,07:12,08h 22m,638,21 Seats available,"4.1
414",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
Sri Atluri Travels,A/C Seater / Sleeper (2+1),21:15,04:45,07h 30m,INR 510,23 Seats available,"4.2
130",Eluru to Hyderabad,https://www.redbus.in/bus-tickets/eluru-to-hyderabad
